method,time,ax_raw_m_s2,ux_m,vx_m_s,ax_m_s2,ay_raw_m_s2,uy_m,vy_m_s,ay_m_s2,az_raw_m_s2,uz_m,vz_m_s,az_m_s2
recurdyn,4.338,0.0017110738195912,-0.017658553076468353,-0.0042539517348112,0.0019706737374379094,0.000673952049716,0.06240084407466148,0.0145485980761677,0.0008019530282743658,0.0001310643165552,1.684434413450319e-05,-5.696175165020954e-05,-0.00017477939266826592
recurdyn,4.3385,0.0016915911131621,-0.017660679843322424,-0.0042531108099312,0.0019278043784089756,0.0006664876399364,0.06240811845607738,0.0145489294538852,0.000782968546386022,0.0001311647362543,1.6815879666822593e-05,-5.6896144177157584e-05,-0.00014669696532492688
recurdyn,4.339,0.0016723988925934,-0.017662806192076386,-0.0042522794085401,0.0018853279437090536,0.0006591476327487,0.0624153930022803,0.0145492571926998,0.0007641321646992975,0.0001311253127315,1.6787447980470127e-05,-5.68305913766724e-05,-0.00011870048349784151
recurdyn,4.3395,0.0016534402320102,-0.017664932127470556,-0.0042514574280892,0.0018432409100069293,0.0006519036996572,0.062422667711459184,0.0145495813335664,0.0007454425210027219,0.0001310153959625,1.6759049047966704e-05,-5.676511115788345e-05,-9.078983799865858e-05
recurdyn,4.34,0.0016346857752545,-0.017667057654193186,-0.0042506447738158,0.0018015397843479876,0.0006447413381054,0.0624299425818233,0.014549901913645,0.0007268982650201731,0.0001308697040875,1.6730682832889303e-05,-5.669971272880838e-05,-6.2964917790522e-05
recurdyn,4.3405000000000005,0.0016161199927259,-0.017669182776885783,-0.0042498413552651,0.0017602211046129268,0.0006376529742796,0.06243721761160073,0.0145502189680412,0.0007084980586020975,0.000130705622986,1.6702349294217597e-05,-5.6634400937590704e-05,-3.5225609938239065e-05
recurdyn,4.341,0.0015977342927817,-0.017671307500144784,-0.0042490470845437,0.0017192814396048998,0.0006306345080596,0.062444492799036716,0.0145505325306787,0.0006902405757691318,0.0001305318641542,1.667404838851198e-05,-5.656917844522158e-05,-7.571799607956139e-06
recurdyn,4.3415,0.0015795235688717,-0.01767343182852299,-0.0042482618754402,0.0016787173889517878,0.0006236835822456,0.0624517681423937,0.0145508426347383,0.0006721245026820659,0.0001303527976931,1.664578007100579e-05,-5.6504046812990265e-05,1.999662990897801e-05
recurdyn,4.3420000000000005,0.0015614844687764,-0.017675555766530016,-0.0042474856429808,0.0016385255829171512,0.0006167987155317,0.06245904363995028,0.0145511493128794,0.0006541485375751145,0.0001301706208298,1.661754429615476e-05,-5.643900704679105e-05,4.747979716061216e-05
recurdyn,4.3425,0.0015436145270239,-0.01767767931863362,-0.0042467183032028,0.00159870268216669,0.0006099788681572,0.0624663192900016,0.0145514525973517,0.0006363113906711122,0.0001299864431944,1.6589341017914573e-05,-5.637405986960277e-05,7.487782249373899e-05
recurdyn,4.343,0.0015259117299579,-0.017679802489258822,-0.004245959773037,0.0015592453775137608,0.0006032232243002,0.06247359509085873,0.0145517525200529,0.0006186117840879025,0.0001298008299671,1.656117018988188e-05,-5.630920585792605e-05,0.00010219082801117801
recurdyn,4.3435,0.0015083742976681,-0.017681925282790778,-0.0042452099702463,0.001530750309039817,0.0005965310830467,0.06248087104084862,0.0145520491125591,0.0006064171995496732,0.0001296140737083,1.6533031765367615e-05,-5.624444551013664e-05,0.00011576691240888288
recurdyn,4.344,0.0014910005746182,-0.01768404770357279,-0.0042444688133897,0.0015078312121701903,0.000589901803747,0.06248814713831399,0.0145523424061411,0.000597011471910556,0.0001294263304022,1.65049256974359e-05,-5.617977928076192e-05,0.00012246768773887314
recurdyn,4.3445,0.0014737889747571,-0.0176861697559072,-0.0042437362218023,0.0014877875452209363,0.0005833347786183,0.062495423381612986,0.0145526324317741,0.000589033712027239,0.0001292376875439,1.6476851938926123e-05,-5.61152075977046e-05,0.00012572717845793472
recurdyn,4.345,0.0014567379539408,-0.017688291444057147,-0.0042430121155806,0.0014692649505073001,0.0005768294189953,0.0625026997691194,0.0145529192201437,0.0005818019271162975,0.0001290481982175,1.6448810442465896e-05,-5.6050730870927534e-05,0.00012726401209660915
recurdyn,4.3455,0.0014398459960429,-0.01769041277224559,-0.004242296415572,0.001451583831054234,0.0005703851484186,0.06250997629922209,0.0145532028016503,0.0005749742045472487,0.0001288578981519,1.6420801160480156e-05,-5.598634949686781e-05,0.00012793831536781706
recurdyn,4.346,0.0014231116059267,-0.017692533744656402,-0.0042415890433666,0.0014344028100305975,0.0005640013991475,0.0625172529703251,0.0145534832064126,0.0005683789898172878,0.0001286668142592,1.6392824045198036e-05,-5.592206386071138e-05,0.000128180562974
recurdyn,4.3465,0.0014065333058584,-0.017694654365433604,-0.0042408899212887,0.0014175500449921878,0.0005576776103893,0.06252452978084752,0.0145537604642706,0.0005619300681902585,0.0001284749689092,1.636487904865814e-05,-5.585787433759437e-05,0.00012820620256777076
recurdyn,4.347,0.0013901096336443,-0.017696774638683577,-0.0042401989723899,0.0014009386767435779,0.0005514132273889,0.06253180672922329,0.0145540346047885,0.0005555839766376488,0.0001282823820706,1.6336966122713712e-05,-5.5793781293268525e-05,0.00012812306760097563
recurdyn,4.3475,0.0013738391416335,-0.017698894568473622,-0.0042395161204421,0.0013845244493617755,0.0005452077009483,0.06253908381390091,0.0145543056572574,0.0005493186702605414,0.0001280890723843,1.630908521903743e-05,-5.5729785084498e-05,0.00012798513397901219
recurdyn,4.348,0.0013577203961547,-0.017701014158833628,-0.0042388412899304,0.001368284467849917,0.0005390604871636,0.06254636103334368,0.0145545736506975,0.0005431228356654878,0.0001278950577021,1.6281236289125577e-05,-5.566588605931753e-05,0.00012781942352600974
recurdyn,4.3485000000000005,0.0013417519771715,-0.017703133413755623,-0.0042381744060465,0.0013522065506921706,0.0005329710472685,0.0625536383860292,0.0145548386138612,0.0005369905376985878,0.0001277003553578,1.625341928430251e-05,-5.5602084557224646e-05,0.00012763946829842196
recurdyn,4.349,0.0013259324780477,-0.017705252337194777,-0.0042375153946823,0.0013362838929333633,0.000526938847535,0.06256091587044951,0.014555100575235,0.0005309185378117123,0.0001275049823048,1.622563415572507e-05,-5.553838090933547e-05,0.00012745204903869757
recurdyn,4.3495,0.0013102605053678,-0.0177073709330684,-0.0042368641824228,0.0013205123910737194,0.0005209633591991,0.06256819348511058,0.0145553595630425,0.0005249049507276243,0.0001273089551865,1.6197880854386428e-05,-5.5474775438521857e-05,0.00012726056755414146
recurdyn,4.3500000000000005,0.0012947346787862,-0.01770948920525839,-0.00423622069654,0.0013048893021555584,0.0005150440584017,0.06257547122853271,0.0145556156052465,0.0005189485714991609,0.0001271122903724,1.617015933112033e-05,-5.5411268459539e-05,0.0001270667344845488
recurdyn,4.3505,0.0012793536308923,-0.01771160715761022,-0.0042355848649866,0.001289412571592261,0.0005091804261374,0.0625827490992499,0.0145558687295515,0.0005130485383894122,0.0001269150039787,1.6142469536605274e-05,-5.5347860279148113e-05,0.0001268714139765683
recurdyn,4.351,0.0012641160070813,-0.01771372479393285,-0.004234956616389,0.0012740804961937976,0.0005033719482054,0.0625900270958101,0.0145561189634061,0.0005072041639752902,0.0001267171118791,1.6114811421368185e-05,-5.528455119623347e-05,0.0001266750464172683
recurdyn,4.3515,0.0012490204654318,-0.01771584211800037,-0.0042343358800417,0.0012588915552044708,0.000497618115164,0.0625973052167749,0.0145563663340055,0.0005014148505197025,0.0001265186297124,1.6087184935788526e-05,-5.522134150191893e-05,0.00012647786
recurdyn,4.352,0.0012340656765856,-0.017717959133551564,-0.0042337225859006,0.0012438443255544781,0.0004919184222856,0.0626045834607192,0.0145566108682934,0.0004956800475568122,0.0001263195728873,1.6059590030102044e-05,-5.515823147968151e-05,0.00012627997660767806
recurdyn,4.3525,0.0012192503236283,-0.01772007584429036,-0.004233116664577,0.0012289374393227926,0.0004862723695131,0.0626118618262316,0.0145568525929649,0.0004899992306234074,0.000126119956586,1.6032026654404756e-05,-5.509522140546381e-05,0.00012608146480535369
recurdyn,4.353,0.0012045731019733,-0.017722192253885605,-0.0042325180473314,0.0012141695623582682,0.0004806794614161,0.06261914031191398,0.0145570915344686,0.00048437189058326587,0.0001259197957682,1.6004494758656405e-05,-5.503231154778415e-05,0.00012588236636264878
recurdyn,4.3535,0.0011900327192456,-0.017724308365972608,-0.0042319266660675,0.0011995393835064904,0.0004751392071487,0.06262641891638102,0.0145573277190086,0.0004787975282581342,0.0001257191051733,1.5976994292684303e-05,-5.496950216784613e-05,0.00012568270952875854
recurdyn,4.354,0.0011756278951679,-0.017726424184152823,-0.0042313424533259,0.0011850456091531023,0.0004696511204065,0.0626336976382609,0.0145575611725472,0.00047327565171713897,0.0001255178993236,1.5949525206187083e-05,-5.490679351964675e-05,0.0001254825156774878
recurdyn,4.3545,0.0011613573614466,-0.01772853971199362,-0.0042307653422786,0.0011706869604324389,0.0004642147193851,0.06264097647619452,0.0145577919208066,0.00046780577489811216,0.000125316192527,1.5922087448737993e-05,-5.48441858500824e-05,0.00012528180263419756
recurdyn,4.355,0.0011472198616602,-0.01773065495302939,-0.0042301952667228,0.0011564621717726513,0.0004588295267385,0.06264825542883548,0.0145580199892718,0.0004623874168963293,0.0001251139988794,1.5894680969788574e-05,-5.478167939905452e-05,0.00012508058634213903
recurdyn,4.3555,0.0011332141511478,-0.01773276991076178,-0.0042296321610748,0.001142369990111212,0.0004534950695381,0.0626555344948502,0.0145582454031923,0.000457020101587739,0.0001249113322675,1.586730571867227e-05,-5.471927439957377e-05,0.0001248788816976488
recurdyn,4.356,0.001119338996899,-0.01773488458865924,-0.0042290759603649,0.001128409174446973,0.0004482108792314,0.06266281367291762,0.0145584681875843,0.00045170335741996105,0.0001247082063708,1.5839961644607554e-05,-5.465697107786253e-05,0.00012467670296939268
recurdyn,4.3565000000000005,0.0011055931774448,-0.01773699899015857,-0.0042285266002311,0.0011145784955614193,0.0004429764916023,0.06267009296172918,0.0145586883672332,0.00044643671728751707,0.0001245046346646,1.581264869670146e-05,-5.459476965345664e-05,0.00012447406400939757
recurdyn,4.357,0.0010919754827499,-0.01773911311866394,-0.0042279840169134,0.001100876735825229,0.0004377914467308,0.06267737235998852,0.0145589059666954,0.00044121971844944145,0.0001243006304221,1.578536682395302e-05,-5.4532670339306286e-05,0.00012427097835986342
recurdyn,4.3575,0.0010784847141048,-0.017741226977548208,-0.0042274481472485,0.0010873026890480927,0.0004326552889533,0.06268465186641178,0.0145591210103004,0.0004360519024682877,0.0001240962067165,1.5758115975256258e-05,-5.44706733418745e-05,0.00012406745930779756
recurdyn,4.358,0.0010651196840206,-0.017743340570152366,-0.004226918928664,0.0010738551603507243,0.0004275675668233,0.06269193147972693,0.0145593335221533,0.00043093281516007315,0.0001238913764236,1.5730896099403604e-05,-5.440877886123585e-05,0.0001238635199135049
recurdyn,4.3585,0.0010518792161236,-0.01774545389978699,-0.0042263962991729,0.0010605329660484828,0.0004225278330731,0.06269921119867403,0.0145595435261364,0.00042586200654984383,0.0001236861522241,1.5703707145088957e-05,-5.434698709117356e-05,0.00012365917302597075
recurdyn,4.359,0.001038762145051,-0.017747566969730788,-0.0042258801973681,0.0010473349335412853,0.0004175356445745,0.06270649102200501,0.0145597510459115,0.0004208390308302805,0.0001234805466056,1.567654906091101e-05,-5.42852982192754e-05,0.00012345443129168048
recurdyn,4.3595,0.001025767316348,-0.017749679783233163,-0.0042253705624171,0.001034259901207166,0.0004125905623011,0.0627137709484836,0.0145599561049221,0.0004158634463219414,0.0001232745718647,1.564942179537603e-05,-5.4223712427028327e-05,0.0001232493071601122
recurdyn,4.36,0.0010128935863656,-0.017751792343511763,-0.0042248673340564,0.0010213067182981584,0.0004076921512902,0.06272105097688532,0.014560158726395,0.000410934815434578,0.0001230682401092,1.5622325296901026e-05,-5.416222988991247e-05,0.00012304381288754876
recurdyn,4.3605,0.0010001398221593,-0.017753904653755592,-0.0042243704525864,0.0010084742448377877,0.0004028399806057,0.06272833110599699,0.0145603589333426,0.0004060527046291146,0.0001228615632603,1.5595259513816888e-05,-5.41008507774945e-05,0.00012283796054004148
recurdyn,4.361,0.0009875049013889,-0.017756016717123013,-0.0042238798588659,0.0009957613515198486,0.0003980336233006,0.06273561133461711,0.014560556748565,0.00040121668438012926,0.0001226545530547,1.5568224394371012e-05,-5.4039575253518616e-05,0.00012263176199591463
recurdyn,4.3615,0.0009749877122193,-0.017758128536743634,-0.0042233954943071,0.0009831669196083072,0.0003932726563805,0.0627428916615553,0.0145607521946514,0.00039642632913879506,0.0001224472210462,1.5541219886730347e-05,-5.397840347599752e-05,0.00012242522894803418
recurdyn,4.362,0.000962587153222,-0.01776024011571764,-0.0042229173008702,0.0009706898408382147,0.0003885566607671,0.06275017208563269,0.0145609452939829,0.00039168121729618783,0.0001222395786079,1.5514245938984382e-05,-5.391733559730313e-05,0.00012221837290591708
recurdyn,4.3625,0.0009503021332773,-0.0177623514571158,-0.0042224452210586,0.0009583290173175708,0.0003838852212621,0.06275745260568141,0.0145611360687337,0.0003869809311469707,0.0001220316369345,1.5487302499147655e-05,-5.385637176425424e-05,0.00012201120519777317
recurdyn,4.363,0.0009381315714784,-0.01776446256398123,-0.0042219791979133,0.0009460833614301536,0.0003792579265114,0.06276473322054468,0.0145613245408732,0.00038232505685340977,0.0001218234070435,1.546038951516264e-05,-5.379551211820514e-05,0.00012180373697247561
recurdyn,4.3635,0.000926074397035,-0.01776657343932797,-0.0042215191750084,0.000931141667437617,0.0003746743689698,0.06277201392907641,0.0145615107321683,0.00037664388845854634,0.0001216148997776,1.5433506934902614e-05,-5.37347567951328e-05,0.00012038458135476513
recurdyn,4.364,0.0009141295491792,-0.017768684086142406,-0.0042210650964458,0.0009149321188772,0.0003701341448659,0.0627792947301418,0.0145616946641847,0.00037048108469309507,0.0001214061258062,1.540665470617404e-05,-5.367410592572262e-05,0.00011836373891977982
recurdyn,4.3645000000000005,0.000902295977071,-0.017770794507382837,-0.0042206169068503,0.0008981697613758778,0.0003656368541669,0.06278657562261633,0.0145618763582891,0.0003641088516074805,0.0001211970956273,1.5379832776719325e-05,-5.361355963545353e-05,0.0001160464876189769
recurdyn,4.365,0.0008905726397058,-0.01777290470598003,-0.0042201745513647,0.0008812122205216243,0.0003611821005452,0.0627938566053863,0.014562055835651,0.0003576633367957561,0.0001209878195695,1.535304109421955e-05,-5.355311804468328e-05,0.00011358560280707199
recurdyn,4.3655,0.0008789585058218,-0.017775014684837775,-0.0042197379756453,0.0008642379887629341,0.0003567694913431,0.06280113767734871,0.0145622331172444,0.00035121249346693165,0.0001207783077934,1.5326279606296726e-05,-5.349278126873061e-05,0.00011105753777871657
recurdyn,4.366,0.0008674525538091,-0.017777124446832215,-0.0042193071258564,0.0008473357833242023,0.0003523986375397,0.06280841883741081,0.0145624082238497,0.0003447900961482,0.0001205685702934,1.5299548260516475e-05,-5.343254941795892e-05,0.00010850054933271313
recurdyn,4.3665,0.000856053771619,-0.01777923399481318,-0.0042188819486661,0.0008305493326231023,0.0003480691537173,0.0628157000844903,0.0145625811760556,0.00033841279045887073,0.0001203586168994,1.52728470043904e-05,-5.337242259785757e-05,0.00010593377821990927
recurdyn,4.367,0.0008447611566746,-0.01778134333160397,-0.0042184623912415,0.0008138998233074658,0.0003437806580282,0.06282298141751483,0.0145627519942607,0.0003320886389971634,0.0001201484572783,1.5246175785378694e-05,-5.331240090912376e-05,0.00010336679820940501
recurdyn,4.3675,0.0008335737157817,-0.017783452460001348,-0.0042180484012439,0.0007973971507218535,0.0003395327721616,0.0628302628354225,0.0145629206986753,0.0003258214047972439,0.0001199381009359,1.521953455089222e-05,-5.3252484447741394e-05,0.00010080439504790641
recurdyn,4.368,0.0008224904650414,-0.017785561382775983,-0.004217639926824,0.0007810455576168852,0.0003353251213115,0.06283754433716163,0.0145630873093233,0.0003196126983158512,0.0001197275572183,1.5192923248295007e-05,-5.319267330506163e-05,9.824895815547122e-05
recurdyn,4.3685,0.0008115104297628,-0.017787670102673236,-0.004217236916618,0.0007648464602279243,0.0003311573341442,0.06284482592168991,0.0145632518460435,0.000313463053549739,0.0001195168353132,1.5166341824906668e-05,-5.313296756788127e-05,9.570167758326148e-05
recurdyn,4.369,0.0008006326443764,-0.017789778622412156,-0.0042168393197421,0.0007487998646546219,0.0003270290427664,0.06285210758797552,0.0145634143284921,0.00030737246739849267,0.0001193059442519,1.513979022800439e-05,-5.30733673185206e-05,9.316314304865554e-05
