method,time,ux_m,vx_m_s,ax_raw_m_s2,ax_m_s2,uy_m,vy_m_s,ay_raw_m_s2,ay_m_s2,uz_m,vz_m_s,az_raw_m_s2,az_m_s2
calg,0.009,0.004155915889341166,0.4889312810988906,0.0,0.0,0.00011099055597920023,0.0130577124681439,0.0,0.0,-0.0022070952577293995,-0.2988982656152254,-9.809999999999985,-9.809999999999985
calg,0.0094999999999999,0.004400381529890529,0.4889312810988906,0.0,0.0,0.00011751941221320103,0.0130577124681439,0.0,0.0,-0.0023589968905370073,-0.3038032656152254,-9.809999999999985,-9.809999999999985
calg,0.01,0.004644847170440003,0.4889312810988906,0.0,0.0,0.00012404826844730071,0.0130577124681439,0.0,0.0,-0.002513351023344601,-0.3087082656152254,-9.809999999999985,-9.809999999999985
calg,0.0105,0.004889312810989588,0.4889312810988906,0.0,0.0,0.0001305771246814004,0.0130577124681439,0.0,0.0,-0.0026701576561522083,-0.3136132656152254,-9.809999999999985,-9.809999999999985
calg,0.0109999999999999,0.005133778451539062,0.4889312810988906,0.0,0.0,0.00013710598091550008,0.0130577124681439,0.0,0.0,-0.0028294167889598015,-0.3185182656152254,-9.809999999999985,-9.809999999999985
calg,0.0115,0.0053782440920884245,0.4889312810988906,0.0,0.0,0.00014363483714950089,0.0130577124681439,0.0,0.0,-0.0029911284217674083,-0.3234232656152254,-9.809999999999985,-9.809999999999985
calg,0.012,0.005622709732637898,0.4889312810988906,0.0,0.0,0.00015016369338360057,0.0130577124681439,0.0,0.0,-0.003155292554575001,-0.3283282656152254,-9.809999999999985,-9.809999999999985
calg,0.0125,0.005867175373187483,0.4889312810988906,0.0,0.0,0.00015669254961770025,0.0130577124681439,0.0,0.0,-0.0033219091873826073,-0.3332332656152254,-9.809999999999985,-9.809999999999985
calg,0.013,0.006111641013736846,0.4889312810988906,0.0,0.0,0.00016322140585179994,0.0130577124681439,0.0,0.0,-0.0034909783201901995,-0.3381382656152254,-9.809999999999985,-9.809999999999985
calg,0.0135,0.00635610665428632,0.4889312810988906,0.0,0.0,0.00016975026208580074,0.0130577124681439,0.0,0.0,-0.0036624999529978053,-0.3430432656152254,-9.809999999999985,-9.809999999999985
calg,0.014,0.006600572294835794,0.4889312810988906,0.0,0.0,0.00017627911831990042,0.0130577124681439,0.0,0.0,-0.003836474085805508,-0.3479482656152254,-9.809999999999985,-9.809999999999985
calg,0.0145,0.0068450379353853785,0.4889312810988906,0.0,0.0,0.0001828079745540001,0.0130577124681439,0.0,0.0,-0.004012900718613099,-0.3528532656152254,-9.809999999999985,-9.809999999999985
calg,0.0149999999999999,0.007089503575934741,0.4889312810988906,0.0,0.0,0.0001893368307880009,0.0130577124681439,0.0,0.0,-0.004191779851420704,-0.3577582656152253,-9.809999999999985,-9.809999999999985
calg,0.0155,0.007333969216484215,0.4889312810988906,0.0,0.0,0.0001958656870221006,0.0130577124681439,0.0,0.0,-0.004373111484228309,-0.3626632656152253,-9.809999999999985,-9.809999999999985
calg,0.016,0.007578434857033689,0.4889312810988906,0.0,0.8986195362344537,0.00020239454325620028,0.0130577124681439,0.0,-0.1300537112793164,-0.0045568956170359,-0.3675682656152253,-9.809999999999985,-7.6771283760253155
calg,0.0165,0.007822900497583274,0.4889312810988906,0.0,4.173811610711868,0.00020892339949029996,0.0130577124681439,0.0,-0.6040926213425513,-0.004743132249843504,-0.3724732656152253,-9.809999999999985,-0.050371699956738916
calg,0.017,0.008067366138132637,0.4889312810988906,0.0,6.264736450666752,0.00021545225572430077,0.0130577124681439,0.0,-0.9067455068482101,-0.004931821382651205,-0.3773782656152253,-9.809999999999985,4.851424104603223
calg,0.0175,0.00831183177868211,0.4889312810988906,0.0,7.518426247088397,0.00022198111195840045,0.0130577124681439,0.0,-1.0882239931306323,-0.005122963015458809,-0.3822832656152253,-9.809999999999985,7.82926641436337
calg,0.018,0.008556297419231695,0.4889312810988906,0.0,8.212677291156748,0.00022850996819250013,0.0130577124681439,0.0,-1.1887273815615969,-0.005316557148266399,-0.3871882656152253,-9.809999999999985,9.524330049247432
calg,0.0184999999999999,0.00880076305978117,0.4889312810988906,0.0,8.555944007380115,0.00023503882442650094,0.0130577124681439,0.0,-1.238424212298052,-0.005512603781074002,-0.3920932656152253,-9.809999999999985,10.417724918976583
calg,0.019,0.009045228700330532,0.4889312810988906,0.0,8.695955407932106,0.00024156768066060062,0.0130577124681439,0.0,-1.2586968829486846,-0.005711102913881605,-0.3969982656152253,-9.809999999999985,10.850389779972918
calg,0.0195,0.009289694340880006,0.4889312810988906,0.0,8.734085564699134,0.0002480965368947003,0.0130577124681439,0.0,-1.2642199445792959,-0.005912054546689305,-0.4019032656152253,-9.809999999999985,11.056263214476395
